EmpID,State,City,Branch,Department,JobRole,Age,AgeGroup,Gender,MaritalStatus,Education,MonthlyIncome,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,YearsAtCompany,HireDate,Attrition
EMP00778,Sarawak,Kuching,Kuching Branch 1,Operations,Kitchen Crew,50,46-60,Female,Married,1,2550,Yes,Travel_Rarely,2,3,4,3,15,2023-01-22,No
EMP00779,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,51,46-60,Female,Married,2,1800,No,Non-Travel,17,2,3,3,1,2017-06-13,No
EMP00780,Selangor,Shah Alam,Shah Alam Branch 2,Finance,Finance Executive,36,36-45,Male,Married,2,4871,No,Non-Travel,8,1,2,4,10,2019-09-04,No
EMP00781,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sales,Sales Executive,28,26-35,Male,Single,4,3749,No,Travel_Rarely,19,2,4,2,5,2016-06-16,No
EMP00782,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Cashier,31,26-35,Female,Married,4,1953,Yes,Non-Travel,1,2,1,2,7,2014-05-06,Yes
EMP00783,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Delivery Rider,41,36-45,Female,Single,2,2120,Yes,Travel_Rarely,25,4,2,1,14,2022-06-23,No
EMP00784,Sarawak,Kuching,Kuching Branch 1,Customer Support,Customer Service,23,18-25,Female,Single,3,2191,No,Travel_Rarely,21,1,3,2,7,2019-04-20,Yes
EMP00785,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Branch Manager,25,18-25,Female,Single,2,7055,No,Non-Travel,13,2,2,4,11,2015-12-29,No
EMP00786,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Branch Manager,54,46-60,Female,Single,1,7325,No,Non-Travel,16,1,4,3,4,2018-01-14,No
EMP00787,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,HR,HR Executive,46,46-60,Female,Divorced,3,3968,Yes,Travel_Rarely,7,4,4,2,2,2023-05-23,No
EMP00788,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,35,26-35,Male,Married,3,2465,No,Travel_Frequently,7,3,2,2,8,2016-08-19,No
EMP00789,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,25,18-25,Female,Single,2,2500,Yes,Travel_Rarely,11,4,2,2,2,2019-02-03,No
EMP00790,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Delivery Rider,47,46-60,Male,Single,3,2007,No,Non-Travel,8,1,1,3,11,2014-08-17,No
EMP00791,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Cashier,50,46-60,Female,Married,2,1876,Yes,Travel_Rarely,18,1,1,1,13,2015-08-01,Yes
EMP00792,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,21,18-25,Female,Divorced,4,2359,No,Travel_Rarely,18,3,1,1,15,2023-08-13,No
EMP00793,Johor,Johor Bahru,Johor Bahru Branch 1,Customer Support,Customer Service,34,26-35,Male,Single,2,2128,No,Non-Travel,16,1,1,4,8,2016-02-23,No
EMP00794,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Cashier,21,18-25,Male,Married,4,1927,No,Non-Travel,4,2,2,4,0,2016-09-15,Yes
EMP00795,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,29,26-35,Female,Married,4,2579,No,Travel_Rarely,15,3,1,4,1,2015-08-07,No
EMP00796,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Cashier,35,26-35,Male,Married,4,2404,No,Non-Travel,9,4,3,3,2,2021-10-17,No
EMP00797,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Kitchen Crew,35,26-35,Female,Married,4,1800,No,Travel_Rarely,21,1,2,4,13,2017-12-09,No
EMP00798,Sarawak,Kuching,Kuching Branch 1,Operations,Cashier,49,46-60,Female,Single,2,1892,No,Non-Travel,1,1,4,1,2,2017-02-24,No
EMP00799,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,48,46-60,Female,Married,5,2169,No,Non-Travel,24,4,1,1,3,2014-07-30,No
EMP00800,Penang,George Town,George Town Branch 1,Sales,Sales Executive,37,36-45,Male,Married,2,2937,No,Non-Travel,15,4,1,2,15,2019-12-09,No
EMP00801,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Customer Support,Customer Service,49,46-60,Female,Single,1,2835,No,Travel_Rarely,8,3,3,4,7,2017-03-25,No
EMP00802,Sarawak,Kuching,Kuching Branch 1,Operations,Kitchen Crew,37,36-45,Female,Married,1,1834,Yes,Travel_Rarely,7,3,2,4,15,2023-02-01,No
EMP00803,Sarawak,Kuching,Kuching Branch 1,Finance,Finance Executive,20,18-25,Female,Single,2,4192,No,Non-Travel,22,2,1,3,7,2015-03-31,Yes
EMP00804,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Delivery Rider,34,26-35,Female,Single,3,2359,No,Travel_Rarely,23,1,4,3,7,2020-09-20,No
EMP00805,Selangor,Shah Alam,Shah Alam Branch 2,IT,IT Support,39,36-45,Male,Married,4,4215,No,Travel_Rarely,12,4,1,2,3,2023-07-04,No
EMP00806,Sarawak,Kuching,Kuching Branch 1,IT,IT Support,23,18-25,Female,Married,4,3210,No,Non-Travel,13,2,1,4,3,2017-09-17,No
EMP00807,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Sales,Sales Executive,26,26-35,Male,Married,2,2752,No,Travel_Frequently,11,1,4,1,4,2019-01-24,Yes
EMP00808,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Cashier,29,26-35,Female,Married,3,2181,Yes,Travel_Rarely,3,2,2,2,1,2018-06-21,Yes
EMP00809,Sarawak,Kuching,Kuching Branch 1,IT,IT Support,26,26-35,Male,Single,2,3092,No,Travel_Frequently,13,2,3,3,7,2017-03-30,Yes
EMP00810,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Cashier,44,36-45,Male,Divorced,1,2371,No,Non-Travel,12,3,4,4,2,2022-08-27,Yes
EMP00811,Selangor,Shah Alam,Shah Alam Branch 1,Customer Support,Customer Service,26,26-35,Male,Married,3,2306,No,Travel_Rarely,4,2,3,1,4,2022-09-27,No
EMP00812,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,34,26-35,Female,Married,4,2354,No,Travel_Rarely,24,1,3,1,3,2018-07-29,No
EMP00813,Johor,Johor Bahru,Johor Bahru Branch 1,Sales,Sales Executive,26,26-35,Female,Single,2,3597,No,Non-Travel,5,3,3,3,14,2018-09-18,No
EMP00814,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sales,Sales Executive,29,26-35,Female,Single,4,3596,Yes,Non-Travel,7,1,4,1,14,2018-08-31,No
EMP00815,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Kitchen Crew,34,26-35,Male,Single,3,1800,Yes,Travel_Rarely,9,2,3,3,2,2023-05-03,No
EMP00816,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,35,26-35,Female,Married,3,2545,No,Travel_Rarely,20,2,2,2,6,2014-07-31,No
EMP00817,Johor,Johor Bahru,Johor Bahru Branch 1,Sales,Sales Executive,32,26-35,Female,Married,4,3573,No,Travel_Frequently,10,3,1,4,7,2020-12-15,No
EMP00818,Selangor,Shah Alam,Shah Alam Branch 1,IT,IT Support,48,46-60,Male,Married,4,3864,Yes,Non-Travel,5,1,1,2,8,2022-11-20,No
EMP00819,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,IT,IT Support,48,46-60,Female,Married,5,3359,No,Travel_Rarely,25,3,2,2,14,2021-02-27,No
EMP00820,Penang,George Town,George Town Branch 1,Customer Support,Customer Service,29,26-35,Male,Single,2,2475,Yes,Non-Travel,1,1,4,1,5,2015-05-14,No
