TransactionID,Date,State,City,Branch,Region,Product,Quantity,Unit Price,Total Sale,Employee,Channel,PaymentMethod
TXN0008194,2024-02-20,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_01,Takeaway,Cash
TXN0008195,2024-02-20,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Spicy Burger,2,14.9,29.8,SalesRep_11,Takeaway,Card
TXN0008196,2024-02-20,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_08,Delivery,Card
TXN0008197,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_09,Delivery,eWallet
TXN0008198,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_11,Dine-in,eWallet
TXN0008199,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,3,9.81,29.43,SalesRep_05,Dine-in,eWallet
TXN0008200,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_12,Dine-in,eWallet
TXN0008201,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,2,10.9,21.8,SalesRep_06,Delivery,Card
TXN0008202,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.9,17.7,SalesRep_03,Dine-in,eWallet
TXN0008203,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,3,13.9,41.7,SalesRep_07,Dine-in,Cash
TXN0008204,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.9,17.7,SalesRep_11,Takeaway,Card
TXN0008205,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,10.96,10.96,SalesRep_09,Dine-in,eWallet
TXN0008206,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Beef Burger,2,12.9,25.8,SalesRep_08,Takeaway,Cash
TXN0008207,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,3,13.9,41.7,SalesRep_07,Takeaway,Cash
TXN0008208,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,2,10.36,20.72,SalesRep_02,Dine-in,Card
TXN0008209,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,1,10.9,10.9,SalesRep_08,Takeaway,eWallet
TXN0008210,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,3,10.9,32.7,SalesRep_04,Takeaway,eWallet
TXN0008211,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,1,11.9,11.9,SalesRep_06,Dine-in,Cash
TXN0008212,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,1,9.26,9.26,SalesRep_12,Dine-in,eWallet
TXN0008213,2024-02-20,Penang,George Town,George Town Branch 1,Penang,Soft Drink,2,3.9,7.8,SalesRep_09,Dine-in,eWallet
TXN0008214,2024-02-20,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_08,Delivery,eWallet
TXN0008215,2024-02-20,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,2,10.9,21.8,SalesRep_01,Takeaway,Cash
TXN0008216,2024-02-20,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_05,Takeaway,Card
TXN0008217,2024-02-20,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,2,13.9,27.8,SalesRep_11,Takeaway,eWallet
TXN0008218,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Veggie Burger,1,11.9,11.9,SalesRep_12,Takeaway,eWallet
TXN0008219,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,3,5.9,17.7,SalesRep_11,Dine-in,Card
TXN0008220,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,3,5.9,17.7,SalesRep_11,Dine-in,eWallet
TXN0008221,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,1,5.9,5.9,SalesRep_06,Delivery,Card
TXN0008222,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,1,12.9,12.9,SalesRep_07,Takeaway,eWallet
TXN0008223,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,2,5.9,11.8,SalesRep_11,Dine-in,Card
TXN0008224,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Spicy Burger,1,14.9,14.9,SalesRep_05,Takeaway,Cash
TXN0008225,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,1,12.9,12.9,SalesRep_06,Dine-in,eWallet
TXN0008226,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,1,13.2,13.2,SalesRep_11,Dine-in,Card
TXN0008227,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Veggie Burger,1,11.9,11.9,SalesRep_01,Dine-in,eWallet
TXN0008228,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,1,13.9,13.9,SalesRep_02,Dine-in,Cash
TXN0008229,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Veggie Burger,3,11.9,35.7,SalesRep_07,Dine-in,Card
TXN0008230,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,3,13.9,41.7,SalesRep_03,Dine-in,Cash
TXN0008231,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,3,10.9,32.7,SalesRep_01,Dine-in,Card
TXN0008232,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,2,10.9,21.8,SalesRep_05,Takeaway,eWallet
TXN0008233,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,3,13.9,41.7,SalesRep_04,Dine-in,eWallet
TXN0008234,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Spicy Burger,3,14.9,44.7,SalesRep_01,Delivery,eWallet
TXN0008235,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,1,10.9,10.9,SalesRep_09,Takeaway,Card
TXN0008236,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Soft Drink,3,3.9,11.7,SalesRep_11,Dine-in,Cash
TXN0008237,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Soft Drink,1,3.9,3.9,SalesRep_01,Takeaway,eWallet
TXN0008238,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,3,10.9,32.7,SalesRep_09,Dine-in,eWallet
TXN0008239,2024-02-20,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,3,12.9,38.7,SalesRep_05,Dine-in,Card
TXN0008240,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,2,3.9,7.8,SalesRep_07,Takeaway,eWallet
TXN0008241,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,2,5.9,11.8,SalesRep_04,Dine-in,eWallet
TXN0008242,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,2,3.9,7.8,SalesRep_06,Delivery,Cash
TXN0008243,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_06,Dine-in,Card
TXN0008244,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_08,Dine-in,eWallet
TXN0008245,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.36,10.36,SalesRep_12,Takeaway,Card
TXN0008246,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,2,11.9,23.8,SalesRep_09,Takeaway,eWallet
TXN0008247,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_06,Takeaway,eWallet
TXN0008248,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_06,Takeaway,Card
TXN0008249,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,1,3.9,3.9,SalesRep_05,Takeaway,eWallet
TXN0008250,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,2,14.9,29.8,SalesRep_05,Dine-in,eWallet
TXN0008251,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_02,Dine-in,eWallet
TXN0008252,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,3,12.9,38.7,SalesRep_06,Dine-in,eWallet
TXN0008253,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_06,Dine-in,Card
TXN0008254,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,2,14.9,29.8,SalesRep_10,Dine-in,eWallet
TXN0008255,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_11,Dine-in,eWallet
TXN0008256,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,9.81,29.43,SalesRep_09,Delivery,eWallet
TXN0008257,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,2,10.96,21.92,SalesRep_11,Takeaway,eWallet
TXN0008258,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,1,5.9,5.9,SalesRep_05,Delivery,Card
TXN0008259,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_11,Delivery,Card
TXN0008260,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,3,3.9,11.7,SalesRep_04,Takeaway,eWallet
TXN0008261,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,2,5.9,11.8,SalesRep_09,Takeaway,eWallet
TXN0008262,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_02,Delivery,Cash
TXN0008263,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,3,13.9,41.7,SalesRep_01,Takeaway,Cash
TXN0008264,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,2,3.9,7.8,SalesRep_11,Dine-in,eWallet
TXN0008265,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_03,Dine-in,eWallet
TXN0008266,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,2,13.9,27.8,SalesRep_10,Dine-in,Card
TXN0008267,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,2,5.9,11.8,SalesRep_03,Takeaway,Card
TXN0008268,2024-02-20,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_06,Dine-in,eWallet
TXN0008269,2024-02-20,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_01,Takeaway,eWallet
TXN0008270,2024-02-20,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,2,12.9,25.8,SalesRep_05,Delivery,eWallet
TXN0008271,2024-02-20,Sarawak,Kuching,Kuching Branch 1,Sarawak,Veggie Burger,2,11.9,23.8,SalesRep_10,Takeaway,eWallet
TXN0008272,2024-02-20,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_03,Dine-in,Card
TXN0008273,2024-02-20,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_09,Dine-in,eWallet
TXN0008274,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_06,Takeaway,eWallet
TXN0008275,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Veggie Burger,3,11.9,35.7,SalesRep_01,Dine-in,Card
TXN0008276,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_10,Takeaway,eWallet
TXN0008277,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_11,Takeaway,Cash
TXN0008278,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,3,14.9,44.7,SalesRep_05,Takeaway,eWallet
TXN0008279,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,3,5.9,17.7,SalesRep_01,Dine-in,Card
TXN0008280,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_01,Dine-in,Cash
TXN0008281,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,3,3.9,11.7,SalesRep_12,Dine-in,Cash
TXN0008282,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_10,Takeaway,Card
TXN0008283,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_10,Dine-in,eWallet
TXN0008284,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_05,Takeaway,eWallet
TXN0008285,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_12,Delivery,Card
TXN0008286,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_12,Takeaway,Card
TXN0008287,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_08,Takeaway,Cash
TXN0008288,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,2,5.9,11.8,SalesRep_08,Dine-in,eWallet
TXN0008289,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_08,Dine-in,Card
TXN0008290,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,3,3.32,9.96,SalesRep_05,Dine-in,eWallet
TXN0008291,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_04,Dine-in,Card
TXN0008292,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_06,Takeaway,Cash
TXN0008293,2024-02-20,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_09,Takeaway,Card
TXN0008294,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,1,3.9,3.9,SalesRep_02,Dine-in,eWallet
TXN0008295,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,3,5.9,17.7,SalesRep_08,Takeaway,eWallet
TXN0008296,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_04,Takeaway,Cash
TXN0008297,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_07,Dine-in,eWallet
TXN0008298,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,1,5.9,5.9,SalesRep_01,Dine-in,eWallet
TXN0008299,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,1,5.9,5.9,SalesRep_10,Dine-in,Card
TXN0008300,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,3,13.9,41.7,SalesRep_09,Dine-in,eWallet
TXN0008301,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_07,Takeaway,eWallet
TXN0008302,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,3,3.9,11.7,SalesRep_07,Takeaway,Card
TXN0008303,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_12,Takeaway,Card
TXN0008304,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_01,Dine-in,eWallet
TXN0008305,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,1,12.9,12.9,SalesRep_08,Delivery,Card
TXN0008306,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,1,12.9,12.9,SalesRep_01,Delivery,Card
TXN0008307,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,1,12.9,12.9,SalesRep_09,Takeaway,Cash
TXN0008308,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,3,3.9,11.7,SalesRep_07,Dine-in,Cash
TXN0008309,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_05,Takeaway,eWallet
TXN0008310,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,2,5.9,11.8,SalesRep_02,Takeaway,eWallet
TXN0008311,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Spicy Burger,1,14.9,14.9,SalesRep_03,Takeaway,Card
TXN0008312,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_05,Dine-in,eWallet
TXN0008313,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,1,12.9,12.9,SalesRep_04,Dine-in,Card
TXN0008314,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,1,5.9,5.9,SalesRep_05,Takeaway,Card
TXN0008315,2024-02-21,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_10,Takeaway,Cash
TXN0008316,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,2,12.9,25.8,SalesRep_03,Dine-in,eWallet
TXN0008317,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_04,Dine-in,Card
TXN0008318,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_01,Dine-in,eWallet
TXN0008319,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,3,12.9,38.7,SalesRep_05,Delivery,Card
TXN0008320,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,3,10.9,32.7,SalesRep_10,Dine-in,eWallet
TXN0008321,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_11,Takeaway,Card
TXN0008322,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_02,Delivery,Card
TXN0008323,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Cheese Burger,2,13.9,27.8,SalesRep_01,Dine-in,eWallet
TXN0008324,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,2,12.9,25.8,SalesRep_02,Takeaway,Card
TXN0008325,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,3,12.9,38.7,SalesRep_03,Dine-in,eWallet
TXN0008326,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,2,5.9,11.8,SalesRep_04,Dine-in,Cash
TXN0008327,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Veggie Burger,2,11.9,23.8,SalesRep_09,Dine-in,Card
TXN0008328,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_06,Dine-in,eWallet
TXN0008329,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_03,Dine-in,eWallet
TXN0008330,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_11,Takeaway,Card
TXN0008331,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_11,Dine-in,Card
TXN0008332,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_01,Takeaway,eWallet
TXN0008333,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_01,Takeaway,Cash
TXN0008334,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Spicy Burger,3,14.9,44.7,SalesRep_08,Dine-in,Cash
TXN0008335,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_03,Takeaway,Cash
TXN0008336,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_02,Dine-in,Card
TXN0008337,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,3,13.9,41.7,SalesRep_01,Dine-in,Card
TXN0008338,2024-02-21,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,2,10.9,21.8,SalesRep_03,Delivery,Cash
TXN0008339,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_01,Dine-in,Cash
TXN0008340,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,3,11.9,35.7,SalesRep_02,Takeaway,eWallet
TXN0008341,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,3,10.9,32.7,SalesRep_04,Dine-in,eWallet
TXN0008342,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_09,Dine-in,eWallet
TXN0008343,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.6,16.8,SalesRep_06,Takeaway,eWallet
TXN0008344,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.9,17.7,SalesRep_06,Takeaway,Card
TXN0008345,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Soft Drink,1,3.9,3.9,SalesRep_06,Takeaway,eWallet
TXN0008346,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,3,14.9,44.7,SalesRep_03,Takeaway,Card
TXN0008347,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Soft Drink,2,3.9,7.8,SalesRep_04,Dine-in,Card
TXN0008348,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,2,11.9,23.8,SalesRep_04,Dine-in,Card
TXN0008349,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Soft Drink,1,3.9,3.9,SalesRep_05,Delivery,Card
TXN0008350,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Soft Drink,2,3.9,7.8,SalesRep_08,Takeaway,eWallet
TXN0008351,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_12,Dine-in,Cash
TXN0008352,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.6,5.6,SalesRep_06,Dine-in,Card
TXN0008353,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.9,5.9,SalesRep_10,Takeaway,eWallet
TXN0008354,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_06,Dine-in,eWallet
TXN0008355,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.31,10.62,SalesRep_07,Delivery,eWallet
TXN0008356,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.9,17.7,SalesRep_06,Dine-in,Card
TXN0008357,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,1,14.9,14.9,SalesRep_02,Dine-in,Card
TXN0008358,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_07,Takeaway,eWallet
TXN0008359,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,3,14.9,44.7,SalesRep_02,Takeaway,Cash
TXN0008360,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_07,Dine-in,eWallet
TXN0008361,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_04,Takeaway,Cash
TXN0008362,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,2,10.9,21.8,SalesRep_04,Dine-in,eWallet
TXN0008363,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_04,Dine-in,Cash
TXN0008364,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,3,13.9,41.7,SalesRep_12,Dine-in,Card
TXN0008365,2024-02-21,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.9,5.9,SalesRep_07,Dine-in,Card
TXN0008366,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Beef Burger,3,12.9,38.7,SalesRep_12,Dine-in,eWallet
TXN0008367,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,1,11.82,11.82,SalesRep_10,Dine-in,eWallet
TXN0008368,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Fries,3,5.9,17.7,SalesRep_04,Delivery,eWallet
TXN0008369,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Soft Drink,1,3.9,3.9,SalesRep_01,Dine-in,Card
TXN0008370,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,3,10.9,32.7,SalesRep_09,Takeaway,Cash
TXN0008371,2024-02-21,Penang,George Town,George Town Branch 2,Penang,Soft Drink,1,3.9,3.9,SalesRep_05,Takeaway,Cash
